,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/FEO2,Solar8000/FIO2,Solar8000/HR,Solar8000/INCO2,Solar8000/NIBP_DBP,Solar8000/NIBP_MBP,Solar8000/NIBP_SBP,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Primus/CO2,Primus/ETCO2,Primus/EXP_SEVO,Primus/FEO2,Primus/FIO2,Primus/INCO2,Primus/INSP_SEVO,Primus/MAC,Primus/MAWP_MBAR,Primus/MV,Primus/TV,Orchestra/RFTN20_CE,Orchestra/RFTN20_CP,Orchestra/RFTN20_CT,Orchestra/RFTN20_RATE,Orchestra/RFTN20_VOL,BIS/BIS
948,0.01800486618004866,0.006934306569343066,0.017761557177615572,0.01167883211678832,0.011800486618004867,0.011800486618004867,0.06654501216545013,0.011800486618004867,0.9298053527980535,0.9298053527980535,0.9298053527980535,0.007055961070559611,0.014233576642335766,5.255699514139778e-05,0.02724563644103874,0.025117071094082587,0.02724563644103874,0.02724563644103874,0.02724563644103874,0.025117071094082587,0.02724563644103874,0.02681992337164751,0.02681992337164751,0.02937420178799489,0.031690997566909976,0.031751824817518245,0.031690997566909976,0.03199513381995134,0.03193430656934307,0.0
4304,0.02050095724313976,0.0025526483726866626,0.0204211869814933,0.0030312699425654116,0.00311104020421187,0.00311104020421187,0.006780472239948947,0.00311104020421187,0.7032546266751755,0.7032546266751755,0.7032546266751755,0.002871729419272495,0.0033503509891512446,0.0019343174463180642,0.0248464544946957,0.024567280848687884,0.0248464544946957,0.0248464544946957,0.0248464544946957,0.024567280848687884,0.024567280848687884,0.024567280848687884,0.02568397543271915,0.02568397543271915,0.004546904913848117,0.004507019783024888,0.004546904913848117,0.004546904913848117,0.004586790044671347,3.98851308232291e-05
1562,0.02727272727272727,0.00249266862170088,0.026686217008797655,0.006744868035190616,0.006744868035190616,0.006744868035190616,0.01378299120234604,0.006744868035190616,0.9835777126099706,0.9835777126099706,0.9835777126099706,0.016275659824046922,0.01129032258064516,0.0020270460496063215,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.028219599794766546,0.03181118522319138,0.03181118522319138,0.8070381231671554,0.8070381231671554,0.8070381231671554,0.8070381231671554,0.8070381231671554,7.331378299120235e-05
4429,0.02004260263361735,0.0023237800154918666,0.02004260263361735,0.0026142525174283502,0.0026142525174283502,0.0026142525174283502,0.029047250193648334,0.0026142525174283502,0.7125290472501936,0.7125290472501936,0.7125290472501936,0.0023237800154918666,0.0023237800154918666,0.0022386389075442132,0.02270416807861742,0.02270416807861742,0.02270416807861742,0.02270416807861742,0.02270416807861742,0.02270416807861742,0.022365299898339547,0.022365299898339547,0.022365299898339547,0.022365299898339547,0.00958559256390395,0.00953718048024787,0.00958559256390395,0.009440356312935709,0.009440356312935709,0.002372192099147947
871,0.021199516973030994,0.0008050449483429492,0.021199516973030994,0.053803837380920434,0.053803837380920434,0.053803837380920434,0.015295854018516034,0.053803837380920434,0.6998524084261372,0.6998524084261372,0.6998524084261372,0.0002683483161143164,0.05782906212263518,3.6496977191536135e-05,0.07511737089201878,0.08497652582159625,0.07511737089201878,0.07511737089201878,0.07511737089201878,0.08497652582159625,0.07511737089201878,0.07417840375586854,0.08075117370892018,0.08497652582159625,0.004561921373943379,0.004561921373943379,0.0044948342949148,0.0044948342949148,0.004561921373943379,6.70870790285791e-05
1333,0.025563728445677076,0.006149764861931749,0.02544314482093332,0.095381647172314,0.095381647172314,0.095381647172314,0.005667430362956711,0.095381647172314,0.648619317496684,0.648619317496684,0.648619317496684,0.0060291812371879895,0.09574339804654527,0.003254921935897139,0.11856540084388185,0.9177215189873418,0.11856540084388185,0.11856540084388185,0.11856540084388185,0.9177215189873418,0.11856540084388185,0.11772151898734177,0.11814345991561181,0.11983122362869199,0.07705293621126251,0.07693235258651875,0.07705293621126251,0.07693235258651875,0.07693235258651875,0.001205836247437598
3045,0.030995616781465247,0.0015654351909830933,0.030995616781465247,0.07075767063243582,0.07107075767063244,0.07107075767063244,0.0021916092673763305,0.07075767063243582,0.8425172197871008,0.8425172197871008,0.8425172197871008,0.008140262993112084,0.10613650594865373,0.0,0.03943044906900329,0.25629791894852133,0.03943044906900329,0.03943044906900329,0.03943044906900329,0.25629791894852133,0.03943044906900329,0.03723986856516977,0.05805038335158817,0.06790799561883899,0.2840144042586504,0.2840144042586504,0.2840144042586504,0.28385783622984184,0.28385783622984184,0.0001565680288085173
5184,0.01738509168849726,0.0050011907597046915,0.01738509168849726,0.0042867349368897354,0.0042867349368897354,0.0042867349368897354,0.0050011907597046915,0.0042867349368897354,0.643486544415337,0.643486544415337,0.643486544415337,0.0023815194093831865,0.01047868540128602,0.0006287546656454166,0.03,0.030833333333333334,0.03,0.03,0.03,0.030833333333333334,0.030833333333333334,0.030833333333333334,0.035833333333333335,0.03666666666666667,0.06489640390569183,0.06489640390569183,0.06489640390569183,0.06430102405334603,0.06430102405334603,0.00011907597046915932
4278,0.14283791060850834,0.10177705977382875,0.1425686591276252,0.0008077544426494346,0.0008077544426494346,0.0008077544426494346,0.0008077544426494346,0.0008077544426494346,0.35029617662897145,0.34531502423263327,0.35029617662897145,0.0013462574044157242,0.00498115239633818,6.570535778721589e-05,0.02166745171926519,0.03626943005181347,0.02166745171926519,0.02166745171926519,0.02166745171926519,0.03626943005181347,0.025435704192180875,0.02166745171926519,0.024964672633066416,0.025906735751295335,0.09821608885897004,0.09821608885897004,0.09821608885897004,0.09828340626051835,0.09821608885897004,6.731740154830023e-05
3589,0.028578013367135283,0.002535146347084582,0.028578013367135283,0.0027656141968195437,0.0027656141968195437,0.0027656141968195437,0.04401935929937774,0.0027656141968195437,0.891219174925098,0.891219174925098,0.891219174925098,0.005070292694169164,0.003917953445494353,0.002258693203085098,0.028225806451612902,0.037096774193548385,0.028225806451612902,0.028225806451612902,0.028225806451612902,0.037096774193548385,0.028225806451612902,0.028225806451612902,0.028225806451612902,0.028225806451612902,0.0732887762157179,0.0732887762157179,0.0732887762157179,0.0732887762157179,0.0732887762157179,0.00011523392486748098
991,0.018019884009942005,0.0031068765534382767,0.018019884009942005,0.013463131731565867,0.013463131731565867,0.013463131731565867,0.002899751449875725,0.013463131731565867,0.6932477216238608,0.6932477216238608,0.6932477216238608,0.0033140016570008283,0.021748135874067938,0.002184010326822729,0.03333333333333333,0.8623188405797102,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.8623188405797102,0.03260869565217391,0.03188405797101449,0.035507246376811595,0.036231884057971016,0.11920049710024855,0.11909693454846727,0.11920049710024855,0.11920049710024855,0.11920049710024855,0.00010356255178127589
2688,0.017451432334540665,0.0010975743606629349,0.017451432334540665,0.003841510262320272,0.004280540006585446,0.004280540006585446,0.0010975743606629349,0.003841510262320272,0.743826144221271,0.743826144221271,0.743826144221271,0.0012073317967292285,0.005487871803314674,0.0031919676570693963,0.024587014982712256,0.03073376872839032,0.024971187091817133,0.024971187091817133,0.024587014982712256,0.03073376872839032,0.024587014982712256,0.024587014982712256,0.024587014982712256,0.025739531310026893,0.006366280665166566,0.006366280665166566,0.006366280665166566,0.00631139893529444,0.00631139893529444,0.0012073980571867624
5021,0.03726377428799574,0.00026616981634282674,0.03726377428799574,0.017567207878626565,0.017567207878626565,0.017567207878626565,0.0007985094490284802,0.017567207878626565,0.8658504125632154,0.8658504125632154,0.8658504125632154,0.0077189246739419745,0.03619909502262444,0.0029558580506669845,0.0335195530726257,0.023277467411545624,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.023277467411545624,0.0335195530726257,0.032588454376163874,0.048417132216014895,0.05493482309124767,0.004391801969656641,0.004391801969656641,0.004391801969656641,0.004258717061485228,0.004258717061485228,0.00013308490817141337
1914,0.013011945392491467,0.00021331058020477816,0.012798634812286689,0.026023890784982934,0.026023890784982934,0.026023890784982934,0.006186006825938567,0.026023890784982934,0.8348976109215017,0.8348976109215017,0.8348976109215017,0.00021331058020477816,0.03199658703071672,1.1947288562860658e-05,0.049253731343283584,0.026119402985074626,0.049253731343283584,0.049253731343283584,0.049253731343283584,0.026119402985074626,0.05,0.048507462686567165,0.048507462686567165,0.05373134328358209,0.004266666666666667,0.004266666666666667,0.004266666666666667,0.004053333333333333,0.004266666666666667,0.00021333333333333333
4488,0.021654242101526448,0.0010649627263045794,0.021476748313809017,0.0067447639332623354,0.0067447639332623354,0.0067447639332623354,0.0010649627263045794,0.0067447639332623354,0.7193823216187434,0.7193823216187434,0.7193823216187434,0.0012424565140220093,0.011714589989350373,0.0022394874030608695,0.044099378881987575,0.8167701863354038,0.044099378881987575,0.044099378881987575,0.044099378881987575,0.8167701863354038,0.044099378881987575,0.043478260869565216,0.04720496894409938,0.04906832298136646,0.043134818496494184,0.043134818496494184,0.043134818496494184,0.043134818496494184,0.043134818496494184,8.875477056891808e-05
5059,0.05333045449638346,0.031199395444240528,0.05333045449638346,0.026449314476951313,0.026557270862571522,0.026557270862571522,0.04890424268595488,0.026449314476951313,0.7308647306488179,0.7308647306488179,0.7308647306488179,0.025909532548850263,0.02828457303249487,0.003340001243755312,0.028333962976955042,0.04797884397431054,0.028333962976955042,0.028333962976955042,0.028333962976955042,0.04797884397431054,0.0438231960710238,0.02871174914998111,0.029089535323007176,0.029467321496033247,0.05873144399460189,0.058785425101214574,0.05873144399460189,0.05883940620782726,0.05883940620782726,0.001349527665317139
